transaction_id,customer_id,transaction_date,amount
15374,3772,2022-11-27,10
15375,9919,2023-08-01,20
15376,6024,2024-06-22,20
15377,5905,2024-06-06,10
15378,3513,2021-05-20,30
15379,9291,2022-08-29,30
15380,8104,2021-04-26,20
15381,1845,2023-03-21,10
15382,3925,2020-07-02,10
15383,4882,2023-11-30,10
15384,535,2024-11-14,10
15385,7578,2022-09-08,20
15386,5731,2024-10-21,30
15387,8477,2023-03-11,20
15388,7988,2025-02-28,10
15389,9322,2022-10-10,30
15390,8696,2022-01-18,20
15391,4142,2020-03-09,10
15392,7937,2022-01-04,20
15393,8729,2020-12-10,10
15394,8254,2020-07-04,20
15395,5862,2022-11-03,20
15396,5202,2023-08-22,20
15397,2384,2020-03-26,10
15398,8403,2024-08-17,30
15399,2448,2022-04-07,30
15400,4805,2020-06-15,10
15401,3270,2023-07-11,30
15402,8569,2023-05-27,30
15403,9378,2021-10-26,20
15404,6965,2020-03-29,20
15405,7063,2024-07-19,10
15406,3499,2024-09-29,10
15407,2848,2024-11-08,20
15408,7659,2021-01-10,10
15409,7447,2024-07-26,10
15410,8084,2024-05-02,30
15411,8979,2023-07-30,10
15412,733,2022-03-18,10
15413,5064,2022-04-14,20
15414,7314,2023-04-09,10
15415,7237,2021-02-06,20
15416,2700,2023-07-29,10
15417,2159,2021-11-09,30
15418,3665,2021-01-12,20
15419,9271,2023-05-07,10
15420,7812,2025-02-18,10
15421,8154,2023-12-29,30
15422,4620,2020-10-16,10
15423,2194,2024-06-12,30
15424,4564,2023-09-10,20
15425,9777,2022-11-11,20
15426,3007,2021-09-07,10
15427,4045,2024-09-03,20
15428,1211,2021-12-09,30
15429,1987,2021-12-14,30
15430,3171,2021-04-03,10
15431,7474,2024-08-12,30
15432,1749,2023-05-29,30
15433,758,2022-10-03,30
15434,9370,2024-12-03,10
15435,919,2023-07-01,20
15436,9312,2024-01-19,30
15437,8898,2021-11-07,20
15438,6055,2024-07-15,20
15439,4930,2022-01-28,10
15440,2862,2021-05-23,10
15441,4495,2024-10-18,20
15442,1808,2023-08-19,10
15443,9592,2025-01-04,20
15444,2650,2021-11-04,30
15445,4424,2021-03-07,20
15446,1296,2023-07-28,20
15447,9813,2024-04-16,30
15448,2443,2021-05-03,10
15449,7640,2024-06-16,20
15450,2596,2024-06-16,10
15451,5138,2021-01-15,30
15452,1073,2024-06-08,20
15453,4076,2024-12-02,20
15454,9642,2023-07-22,20
15455,3943,2023-07-21,20
15456,1772,2021-08-24,10
15457,5676,2023-04-14,10
15458,1018,2024-02-24,30
15459,3693,2024-06-09,10
15460,8711,2021-07-27,20
15461,2352,2020-06-10,30
15462,9328,2021-01-02,20
15463,2773,2020-12-15,20
15464,912,2023-06-07,30
15465,9008,2025-01-05,20
15466,974,2022-11-22,20
15467,3103,2020-09-12,30
15468,7463,2021-07-27,10
15469,1801,2024-06-03,30
15470,809,2024-02-17,30
15471,5439,2024-08-29,30
15472,5134,2024-10-02,10
15473,8762,2022-12-11,30
15474,970,2022-10-16,10
15475,4080,2023-12-10,20
15476,1880,2020-12-16,30
15477,3320,2022-09-14,20
15478,4706,2022-10-19,20
15479,6612,2023-11-15,10
15480,388,2022-01-30,20
15481,8068,2022-07-28,20
15482,5958,2021-01-17,30
15483,2490,2021-12-25,20
15484,7510,2021-09-29,30
15485,8708,2021-04-14,20
15486,5938,2022-09-26,10
15487,3845,2020-12-04,20
15488,2891,2021-02-20,10
15489,1443,2024-04-08,30
15490,723,2021-03-14,30
15491,8948,2024-10-21,20
15492,2251,2023-12-01,20
15493,1909,2024-01-26,30
15494,2587,2021-05-19,30
15495,8578,2021-09-14,30
15496,6127,2023-04-26,10
15497,6774,2023-05-04,20
15498,8191,2020-04-13,30
15499,4088,2020-08-06,30
15500,9684,2022-07-15,20
15501,5079,2023-01-11,20
15502,8143,2020-09-27,10
15503,3319,2022-10-14,30
15504,3039,2021-10-27,20
15505,9265,2024-10-09,10
15506,769,2020-10-30,30
15507,9179,2020-06-20,10
15508,5558,2020-08-11,20
15509,5263,2022-12-22,10
15510,197,2023-05-07,30
15511,2308,2023-04-10,20
15512,1390,2020-04-07,30
15513,6740,2022-09-26,10
15514,5312,2023-11-01,10
15515,3559,2020-10-03,10
15516,2991,2023-06-02,20
15517,5998,2020-09-22,10
15518,9862,2024-01-12,20
15519,9610,2022-12-23,10
15520,6254,2023-06-24,10
15521,6234,2023-10-27,20
15522,9779,2020-10-17,20
15523,4668,2021-06-23,20
15524,4403,2021-12-15,30
15525,6206,2021-04-24,10
15526,9124,2024-10-02,30
15527,6989,2024-12-30,10
15528,9735,2024-10-12,10
15529,1993,2024-06-01,10
15530,4060,2020-07-05,10
15531,7204,2021-09-21,30
15532,6894,2021-11-29,10
15533,3145,2022-03-23,30
15534,6883,2020-03-21,20
15535,7471,2024-01-04,30
15536,9727,2022-03-24,10
15537,2675,2023-05-16,30
15538,4549,2020-04-18,30
15539,9053,2022-03-04,20
15540,1553,2021-06-16,20
15541,6015,2025-01-31,20
15542,1393,2020-12-08,10
15543,8573,2023-10-29,30
15544,5339,2021-09-23,30
15545,649,2022-09-16,20
15546,6395,2020-09-09,10
15547,4661,2024-06-16,10
15548,821,2021-05-17,10
15549,472,2020-08-06,20
15550,8055,2024-08-17,10
15551,122,2022-05-16,10
15552,5446,2023-10-15,10
15553,7696,2024-08-20,20
15554,4877,2022-04-28,20
15555,2796,2022-03-18,30
15556,4217,2021-11-30,30
15557,2187,2020-06-02,30
15558,2135,2022-04-15,20
15559,2178,2021-06-15,30
15560,2300,2022-08-27,10
15561,5982,2024-12-05,20
15562,1384,2023-07-16,20
15563,4143,2025-02-20,30
15564,1969,2022-10-28,10
15565,6645,2023-03-31,10
15566,2473,2022-01-27,20
15567,5495,2024-01-07,20
15568,9443,2024-12-07,30
15569,5907,2022-12-29,10
15570,3111,2024-11-25,20
15571,8327,2021-05-28,10
15572,8802,2020-07-06,20
15573,9250,2022-07-09,30
15574,6572,2021-01-01,20
15575,3775,2022-06-17,20
15576,4656,2024-08-07,20
15577,259,2021-05-26,30
15578,6869,2024-08-07,30
15579,6818,2022-04-26,30
15580,5745,2020-10-03,20
15581,9108,2020-04-15,20
15582,3943,2022-12-19,10
15583,238,2024-07-04,30
15584,3356,2024-12-26,30
15585,8880,2024-02-20,20
15586,7905,2022-04-30,30
15587,6602,2021-05-09,10
15588,5707,2025-01-29,30
15589,1159,2021-07-13,30
15590,595,2021-01-08,30
15591,1751,2022-10-09,10
15592,403,2024-09-20,10
15593,9014,2021-04-16,30
15594,3839,2024-01-12,10
15595,2541,2024-02-08,20
15596,5879,2021-09-14,30
15597,7491,2021-02-16,10
15598,9890,2022-09-12,10
15599,5535,2023-05-01,10
15600,5287,2023-11-24,20
15601,1614,2024-04-03,10
15602,6580,2024-06-05,20
15603,5652,2025-01-10,20
15604,3680,2023-11-05,10
15605,3553,2022-03-19,20
15606,7239,2022-07-28,10
15607,4997,2023-05-02,10
15608,1465,2022-07-30,10
15609,6283,2021-04-12,30
15610,4883,2022-03-18,20
15611,6246,2021-12-21,20
15612,6612,2024-05-12,10
15613,3101,2023-03-27,20
15614,4114,2024-03-01,10
15615,4094,2023-11-02,20
15616,8125,2023-01-30,20
15617,4852,2022-04-16,10
15618,8879,2022-01-20,10
15619,3580,2024-04-15,10
15620,8793,2021-11-08,20
15621,9236,2023-09-17,30
15622,5446,2024-09-02,30
15623,9572,2021-03-29,20
15624,4529,2023-10-20,20
15625,7567,2025-01-27,10
15626,9234,2024-10-29,10
15627,1574,2022-12-29,10
15628,5721,2023-07-20,20
15629,9556,2020-03-07,10
15630,9203,2021-05-22,10
15631,1257,2020-03-16,20
15632,1128,2023-01-07,30
15633,9216,2023-04-17,10
15634,2785,2021-08-20,30
15635,6082,2023-07-08,10
15636,1050,2021-08-24,10
15637,5184,2024-11-04,10
15638,2302,2021-10-01,20
15639,9347,2020-05-12,20
15640,30,2020-10-29,10
15641,8979,2022-03-12,10
15642,9363,2024-08-05,20
15643,3199,2024-04-04,20
15644,1365,2024-12-28,30
15645,9734,2022-06-01,20
15646,4494,2025-03-02,10
15647,8506,2022-12-19,20
15648,2696,2023-03-08,30
15649,6646,2022-12-17,30
15650,8722,2020-10-27,10
15651,5881,2023-06-15,20
15652,8150,2025-02-28,30
15653,5860,2021-07-13,30
15654,8504,2021-02-03,30
15655,996,2021-06-11,10
15656,6866,2023-01-11,30
15657,7497,2023-11-05,20
15658,2632,2021-11-07,10
15659,264,2022-09-02,20
15660,7685,2021-07-06,20
15661,8213,2021-09-15,30
15662,9389,2021-10-28,10
15663,5044,2023-02-08,10
15664,5117,2022-11-02,20
15665,3134,2020-09-20,10
15666,8398,2021-12-22,10
15667,1637,2024-09-09,10
15668,8823,2021-09-22,10
15669,7812,2024-05-31,30
15670,4536,2023-01-05,20
15671,1099,2022-08-08,20
15672,290,2022-11-25,10
15673,2605,2024-01-16,10
15674,208,2024-05-29,20
15675,8464,2021-02-20,20
15676,3679,2020-08-24,30
15677,8607,2024-10-17,10
15678,3469,2021-11-06,20
15679,9477,2022-06-21,30
15680,4987,2024-10-23,30
15681,9855,2023-03-20,10
15682,9234,2025-01-25,30
15683,4091,2020-05-04,30
15684,6804,2021-05-24,30
15685,2295,2020-06-15,30
15686,2462,2023-12-14,30
15687,7946,2022-03-15,10
15688,9536,2022-09-02,10
15689,5674,2024-12-18,10
15690,3368,2021-08-31,10
15691,944,2020-04-21,20
15692,4157,2024-12-05,10
15693,166,2024-10-30,10
15694,1906,2025-02-10,10
15695,3057,2022-09-22,30
15696,9516,2024-12-19,30
15697,351,2022-05-04,30
15698,3310,2020-09-15,10
15699,5662,2025-01-21,20
15700,932,2020-04-30,20
15701,3839,2023-03-12,10
15702,9306,2021-08-01,20
15703,8059,2022-09-24,20
15704,1990,2021-11-05,10
15705,9578,2023-02-21,30
15706,3485,2023-11-17,20
15707,7887,2020-05-07,30
15708,1117,2021-05-14,10
15709,8326,2022-01-24,30
15710,9420,2023-07-14,20
15711,6963,2024-06-02,30
15712,5968,2022-06-22,30
15713,7905,2024-06-22,30
15714,4534,2024-12-25,10
15715,8872,2024-05-23,10
15716,2670,2020-04-18,10
15717,9440,2021-04-01,10
15718,1192,2021-08-27,30
15719,1131,2023-01-25,20
15720,1404,2023-09-26,30
15721,5631,2022-08-19,30
15722,9523,2024-12-15,30
15723,5031,2021-07-21,20
15724,1382,2021-06-15,20
15725,370,2022-06-02,20
15726,5093,2020-06-03,30
15727,3795,2024-04-28,10
15728,6315,2020-04-23,10
15729,5701,2024-11-26,30
15730,9369,2024-03-28,10
15731,8568,2021-03-09,10
15732,2761,2024-02-13,30
15733,1944,2020-05-04,30
15734,958,2023-07-01,10
15735,9003,2024-07-01,30
15736,4923,2020-07-01,10
15737,6630,2022-08-12,20
15738,1534,2024-04-06,20
15739,6886,2022-07-22,30
15740,8602,2021-10-07,10
15741,54,2020-12-09,20
15742,4797,2024-08-06,30
15743,9291,2024-07-14,20
15744,2397,2023-12-07,20
15745,9167,2022-12-23,30
15746,7852,2022-08-18,20
15747,4922,2021-07-13,30
15748,7254,2021-06-21,30
15749,4840,2022-07-28,20
15750,2559,2025-01-17,20
15751,8331,2023-12-12,10
15752,2521,2024-12-20,20
15753,4638,2022-09-17,10
15754,3828,2020-03-26,30
15755,6630,2020-08-10,20
15756,1338,2023-04-03,20
15757,2295,2021-07-14,30
15758,2678,2023-10-10,20
15759,6582,2020-06-06,10
15760,73,2025-01-17,20
15761,7237,2022-12-15,10
15762,7320,2021-07-14,20
15763,2142,2025-02-18,20
15764,4531,2022-02-13,30
15765,9999,2022-04-28,10
15766,4553,2025-02-24,30
15767,3502,2023-11-19,30
15768,2078,2024-06-24,30
15769,9841,2024-05-11,10
15770,8527,2022-01-11,30
15771,4756,2023-12-25,10
15772,2616,2021-05-29,10
15773,5357,2021-12-06,20
15774,4173,2021-11-03,10
15775,933,2022-10-28,10
15776,636,2021-09-04,20
15777,6684,2020-12-19,30
15778,5774,2022-08-14,20
15779,3230,2020-10-23,20
15780,1191,2023-07-29,20
15781,5509,2024-05-24,10
15782,12,2024-05-21,20
15783,9642,2024-03-25,10
15784,8061,2024-11-20,10
15785,449,2023-12-30,10
15786,7662,2025-02-28,10
15787,2497,2025-01-28,30
15788,5886,2024-08-21,10
15789,427,2024-10-08,10
15790,7100,2023-12-27,20
15791,9108,2020-11-28,20
15792,3170,2024-04-23,10
15793,447,2020-05-28,30
15794,2251,2021-10-10,30
15795,7112,2023-02-10,20
15796,2682,2022-04-04,30
15797,1402,2021-07-12,20
15798,3408,2022-10-30,30
15799,6762,2023-04-05,30
15800,1044,2023-06-12,30
15801,5364,2021-12-08,20
15802,392,2020-03-09,20
15803,4820,2022-03-30,10
15804,6880,2024-05-13,10
15805,5985,2024-10-21,30
15806,1286,2022-10-08,30
15807,6364,2023-12-16,30
15808,5128,2024-07-09,20
15809,6590,2020-07-06,30
15810,8834,2022-12-22,10
15811,9238,2022-10-28,30
15812,4038,2024-01-06,10
15813,6855,2023-10-20,30
15814,9350,2021-09-08,30
15815,3250,2023-04-20,30
15816,1544,2020-11-23,10
15817,792,2023-03-27,10
15818,8629,2023-08-15,20
15819,5171,2020-12-04,10
15820,6044,2022-03-01,30
15821,6099,2020-06-15,10
15822,7449,2022-06-29,30
15823,7212,2024-09-23,30
15824,4783,2020-08-09,10
15825,7799,2022-07-15,20
15826,3960,2021-08-06,10
15827,4365,2023-01-09,10
15828,1717,2020-12-19,30
15829,3637,2023-02-17,10
15830,7871,2020-09-04,20
15831,7362,2023-07-20,30
15832,5672,2022-08-26,10
15833,8381,2024-08-17,20
15834,5727,2021-01-09,30
15835,7558,2024-04-09,20
15836,7783,2022-05-20,20
15837,2719,2023-10-15,30
15838,2406,2022-01-12,10
15839,7888,2022-07-14,20
15840,8004,2023-05-31,30
15841,7719,2024-12-01,10
15842,9095,2021-02-23,20
15843,8533,2021-11-12,30
15844,2882,2020-05-18,20
15845,6711,2022-04-28,10
15846,644,2022-03-31,10
15847,21,2025-01-22,10
15848,678,2023-12-27,30
15849,9292,2023-03-31,10
15850,2651,2021-04-11,10
15851,3470,2024-07-15,30
15852,7887,2023-08-22,10
15853,4184,2023-05-04,10
15854,7087,2023-07-25,10
15855,7378,2020-05-30,30
15856,5685,2020-11-29,10
15857,2688,2020-08-20,20
15858,6597,2020-06-17,30
15859,1417,2021-10-15,20
15860,4406,2022-11-20,30
15861,7075,2021-05-14,30
15862,492,2023-07-30,30
15863,760,2024-04-11,20
15864,3502,2022-06-29,10
15865,8193,2023-04-13,10
15866,2089,2023-07-27,10
15867,3657,2024-01-16,10
15868,4768,2025-02-03,30
15869,212,2022-05-11,30
15870,7976,2021-08-18,20
15871,3723,2021-08-02,10
15872,304,2023-07-05,30
15873,4787,2022-09-01,10
15874,3773,2021-08-19,10
15875,1782,2022-07-07,20
15876,3226,2023-12-20,30
15877,9000,2020-04-27,10
15878,6740,2022-08-24,20
15879,7274,2020-09-06,20
15880,9969,2024-03-04,10
15881,4204,2025-02-10,10
15882,1354,2021-11-26,20
15883,8372,2024-10-14,20
15884,9073,2021-03-27,10
15885,6275,2021-12-03,10
15886,1831,2021-08-30,20
15887,4699,2021-07-22,30
15888,4003,2020-09-10,20
15889,2801,2023-09-29,20
15890,6903,2021-11-17,30
15891,4264,2021-04-12,10
15892,223,2024-04-22,20
15893,2238,2024-05-06,10
15894,2579,2022-07-19,30
15895,1779,2023-01-12,20
15896,621,2023-04-22,10
15897,9406,2023-10-23,10
15898,4055,2022-06-11,10
15899,7467,2025-02-11,10
15900,5431,2020-12-22,10
15901,6380,2021-03-21,10
15902,4264,2025-01-16,20
15903,2241,2022-09-11,20
15904,8044,2020-03-28,30
15905,1363,2020-04-22,10
15906,2241,2022-06-28,30
15907,5522,2021-12-03,20
15908,6536,2022-11-30,30
15909,6745,2025-01-10,20
15910,8285,2021-10-03,20
15911,1239,2022-02-20,30
15912,6493,2022-07-11,20
15913,4609,2023-04-16,20
15914,7503,2023-06-23,30
15915,3471,2023-01-10,30
15916,4202,2024-11-09,10
15917,5352,2022-11-05,30
15918,5414,2021-02-09,20
15919,7433,2020-10-14,10
15920,5972,2020-09-29,20
15921,7438,2020-03-12,30
15922,3902,2022-04-27,20
15923,3629,2022-11-18,30
15924,1769,2020-05-01,30
15925,5353,2022-12-17,30
15926,2902,2020-10-26,10
15927,1542,2023-08-04,30
15928,2092,2020-11-16,20
15929,9924,2021-04-21,10
15930,7743,2024-09-24,10
15931,8284,2022-02-03,10
15932,4855,2020-03-09,20
15933,8923,2022-11-29,30
15934,5050,2023-06-29,10
15935,5558,2024-02-04,30
15936,4433,2023-10-05,30
15937,8892,2024-02-29,20
15938,7988,2022-04-10,10
15939,5021,2024-01-01,20
15940,3015,2021-06-25,10
15941,6249,2020-03-14,10
15942,2017,2022-08-08,30
15943,978,2024-03-29,30
15944,4211,2022-10-02,10
15945,7035,2021-12-01,10
15946,1259,2021-06-02,30
15947,1298,2020-03-20,10
15948,7398,2022-10-21,10
15949,6873,2021-10-18,10
15950,4130,2022-05-18,20
15951,1733,2023-08-20,10
15952,2943,2023-01-22,10
15953,449,2024-01-22,30
15954,9430,2024-11-05,30
15955,4501,2025-01-26,20
15956,8525,2024-06-07,30
15957,6134,2024-12-10,10
15958,166,2022-10-17,20
15959,4833,2023-04-10,10
15960,2775,2024-01-19,10
15961,9892,2021-09-03,10
15962,9606,2023-01-16,20
15963,9639,2023-09-07,30
15964,5021,2023-01-03,30
15965,7749,2024-09-30,30
15966,4745,2020-09-12,10
15967,9880,2023-08-17,20
15968,447,2023-06-01,30
15969,97,2021-05-18,20
15970,2427,2021-03-17,20
15971,3258,2022-10-04,10
15972,4727,2020-09-22,20
15973,6852,2021-12-30,30
15974,8695,2022-12-12,30
15975,8190,2023-11-18,20
15976,8257,2022-09-19,20
15977,6741,2020-07-25,20
15978,6715,2023-11-01,20
15979,662,2021-03-26,30
15980,8673,2024-05-17,30
15981,6880,2024-07-28,10
15982,4663,2024-06-10,20
15983,7816,2021-05-01,30
15984,3262,2021-02-02,20
15985,406,2023-03-08,30
15986,4861,2022-06-12,10
15987,3561,2020-11-25,30
15988,7857,2025-01-15,30
15989,9310,2023-04-22,10
15990,6691,2022-05-13,20
15991,5332,2022-11-16,30
15992,3441,2024-04-04,10
15993,742,2021-08-06,10
15994,7182,2023-02-26,10
15995,7732,2024-01-30,30
15996,2922,2024-07-03,20
15997,7375,2025-02-11,30
15998,7024,2023-04-09,30
15999,5562,2021-08-12,30
16000,5635,2024-06-17,10
16001,911,2022-05-26,20
16002,4703,2022-05-29,30
16003,1419,2021-10-27,20
16004,5799,2020-07-14,30
16005,7699,2023-04-08,20
16006,4039,2024-10-13,10
16007,3446,2021-12-12,20
16008,132,2021-09-02,10
16009,5863,2021-03-27,10
16010,153,2022-06-07,20
16011,2479,2021-09-23,30
16012,8675,2024-04-08,30
16013,6117,2022-06-21,30
16014,305,2021-08-03,30
16015,2520,2021-06-13,20
16016,6113,2024-07-14,30
16017,993,2022-08-18,30
16018,5648,2020-05-17,10
16019,7598,2020-11-04,20
16020,8907,2021-04-11,10
16021,1710,2022-02-11,10
16022,8019,2023-02-02,30
16023,9250,2020-07-25,30
16024,471,2025-03-02,20
16025,3466,2024-03-31,10
16026,8933,2021-11-11,30
16027,3567,2022-07-22,10
16028,8705,2020-12-21,30
16029,5235,2021-05-11,30
16030,3286,2022-07-02,30
16031,8552,2023-07-13,30
16032,285,2022-01-21,20
16033,3278,2023-08-26,10
16034,2632,2020-11-24,10
16035,1758,2022-01-19,20
16036,5480,2023-01-25,20
16037,9715,2020-10-07,20
16038,5788,2021-06-20,30
16039,9438,2023-06-13,30
16040,9605,2023-10-31,10
16041,5450,2020-08-01,20
16042,4839,2022-06-01,10
16043,9609,2022-09-08,20
16044,8550,2024-02-23,10
16045,3466,2020-10-21,20
16046,6049,2023-07-12,20
16047,6731,2023-07-01,30
16048,4136,2022-09-26,10
16049,3142,2021-02-20,30
16050,4554,2023-12-05,30
16051,197,2021-11-07,10
16052,1875,2020-08-25,30
16053,5831,2022-06-30,20
16054,6680,2020-12-16,20
16055,7987,2020-07-13,20
16056,938,2025-01-08,20
16057,2195,2020-09-06,30
16058,4126,2020-07-25,10
16059,6251,2021-07-27,30
16060,8582,2025-01-28,10
16061,8163,2024-07-13,10
16062,6550,2023-09-26,30
16063,7179,2022-03-04,30
16064,8539,2024-07-16,20
16065,8311,2021-04-11,10
16066,8055,2021-10-23,10
16067,4616,2024-12-27,10
16068,9431,2022-05-23,20
16069,2467,2023-07-15,10
16070,8776,2020-03-25,10
16071,2760,2020-09-01,20
16072,1709,2022-04-20,30
16073,5409,2023-04-09,20
16074,6378,2021-07-02,20
16075,6405,2022-06-29,30
16076,7077,2020-12-24,10
16077,6222,2024-10-27,30
16078,4838,2021-10-19,10
16079,8864,2023-03-26,20
16080,9964,2022-09-25,10
16081,1686,2021-11-07,20
16082,2486,2024-02-07,10
16083,9889,2024-08-04,20
16084,7941,2020-11-07,10
16085,3602,2023-12-05,10
16086,1454,2023-06-26,10
16087,3207,2024-03-05,30
16088,6713,2020-05-14,20
16089,2991,2020-12-02,20
16090,7547,2022-07-27,20
16091,1351,2023-05-25,30
16092,6343,2022-10-24,30
16093,7339,2022-08-21,30
16094,5435,2024-12-19,30
16095,3950,2022-03-22,10
16096,1280,2022-09-09,20
16097,5999,2020-03-22,10
16098,821,2020-12-04,30
16099,9536,2022-01-13,30
16100,6120,2023-01-07,10
16101,2296,2024-08-02,20
16102,4,2021-12-15,30
16103,2561,2023-11-27,10
16104,6982,2021-03-05,10
16105,31,2024-08-31,10
16106,5953,2021-04-06,10
16107,9845,2020-03-30,20
16108,8133,2020-06-05,20
16109,9491,2020-09-29,30
16110,886,2023-12-24,30
16111,7493,2022-04-26,20
16112,9393,2020-04-05,20
16113,4844,2021-12-20,10
16114,4039,2024-09-14,10
16115,2291,2020-12-24,10
16116,3895,2024-03-22,30
16117,4597,2021-07-30,30
16118,205,2023-10-04,30
16119,9676,2023-02-02,30
16120,5503,2023-06-06,10
16121,8198,2023-05-15,30
16122,7821,2021-10-16,30
16123,8141,2022-09-25,10
16124,532,2020-04-11,10
16125,8017,2024-05-13,20
16126,227,2023-04-05,10
16127,6143,2023-06-15,30
16128,7483,2021-11-06,10
16129,2100,2024-11-15,30
16130,7314,2021-05-03,20
16131,7291,2024-03-13,20
16132,4567,2023-07-26,20
16133,9089,2022-04-28,30
16134,9513,2022-04-07,30
16135,2662,2021-03-20,20
16136,1665,2024-11-30,20
16137,1526,2022-03-03,30
16138,3751,2023-08-07,30
16139,6758,2022-11-02,30
16140,3655,2024-01-09,30
16141,2568,2022-05-06,20
16142,1097,2022-12-26,20
16143,3099,2022-10-10,10
16144,3241,2021-04-01,10
16145,7968,2020-10-18,30
16146,6729,2024-08-27,20
16147,5329,2020-10-09,30
16148,7779,2020-03-22,10
16149,8080,2024-12-12,30
16150,3615,2022-04-05,10
16151,848,2024-07-19,10
16152,3617,2020-06-13,20
16153,2705,2022-04-13,30
16154,6755,2021-01-28,20
16155,3894,2021-02-11,10
16156,2995,2021-06-12,10
16157,4534,2024-10-27,30
16158,1501,2022-04-23,30
16159,2443,2022-03-09,30
16160,1726,2021-06-12,30
16161,9758,2022-01-13,10
16162,7342,2023-02-16,10
16163,9936,2024-12-23,10
16164,326,2023-06-03,20
16165,4418,2024-09-12,20
16166,2667,2023-02-15,20
16167,9402,2022-05-03,30
16168,4362,2020-09-05,10
16169,7153,2023-11-23,20
16170,842,2023-07-19,30
16171,4779,2022-07-30,30
16172,2072,2021-10-08,30
16173,1285,2024-07-10,10
16174,1379,2020-08-25,30
16175,6340,2021-03-31,20
16176,2659,2024-09-09,30
16177,3562,2021-09-30,10
16178,6008,2020-03-30,10
16179,5453,2022-11-30,30
16180,4013,2020-10-29,10
16181,1979,2022-09-17,10
16182,4417,2020-03-09,20
16183,5497,2020-06-26,20
16184,7875,2022-11-24,30
16185,2225,2021-01-30,10
16186,7090,2021-07-30,10
16187,954,2025-02-11,10
16188,6935,2023-08-20,20
16189,5918,2020-05-06,10
16190,8262,2022-11-20,20
16191,9287,2024-12-20,10
16192,5743,2024-05-21,20
16193,4254,2022-10-31,30
16194,549,2023-05-27,30
16195,1840,2021-02-13,10
16196,1952,2022-07-27,10
16197,9251,2024-04-09,20
16198,2508,2020-05-29,20
16199,9075,2021-07-15,20
16200,6351,2022-02-04,10
16201,7604,2022-02-11,20
16202,2626,2020-12-26,10
16203,5894,2022-07-05,20
16204,7401,2023-08-02,10
16205,2154,2022-01-02,20
16206,4762,2021-08-23,20
16207,7186,2022-11-05,20
16208,3567,2022-05-25,10
16209,260,2020-11-06,30
16210,9701,2021-04-11,30
16211,8505,2020-04-08,10
16212,1845,2025-02-26,10
16213,7270,2021-03-27,30
16214,1534,2020-05-30,30
16215,5597,2021-07-17,20
16216,4770,2024-08-27,20
16217,9616,2020-06-10,10
16218,2021,2022-09-30,30
16219,6359,2023-05-03,30
16220,5503,2023-01-11,10
16221,5244,2023-07-29,30
16222,1692,2021-01-30,20
16223,9921,2022-02-20,30
16224,8520,2022-01-24,30
16225,1589,2021-08-10,20
16226,3754,2020-10-11,30
16227,98,2023-03-29,20
16228,4755,2023-03-16,20
16229,6174,2020-12-23,20
16230,9290,2022-11-10,30
16231,8053,2021-09-28,20
16232,5019,2020-11-30,10
16233,5705,2020-08-02,30
16234,7912,2020-06-09,20
16235,8277,2022-08-09,10
16236,1278,2022-05-20,10
16237,519,2021-10-14,20
16238,5427,2023-12-24,10
16239,7816,2023-09-08,20
16240,184,2020-08-20,10
16241,9165,2021-12-06,30
16242,2389,2023-09-18,20
16243,4323,2021-07-10,10
16244,4933,2024-10-08,10
16245,3828,2024-04-10,20
16246,2498,2022-02-14,30
16247,3480,2023-03-21,20
16248,8758,2022-11-07,10
16249,1936,2024-05-08,20
16250,6276,2024-02-21,30
16251,9019,2024-08-24,10
16252,350,2020-05-15,30
16253,99,2020-09-12,30
16254,1770,2022-12-17,10
16255,1805,2024-09-15,30
16256,9253,2024-03-22,10
16257,8113,2023-02-06,30
16258,4171,2023-04-23,30
16259,402,2023-12-06,10
16260,8380,2020-05-13,30
16261,8331,2020-07-14,30
16262,143,2022-02-06,30
16263,221,2022-11-17,20
16264,4241,2021-08-30,30
16265,7002,2024-10-31,20
16266,388,2022-08-01,10
16267,5992,2022-09-14,10
16268,560,2024-02-25,10
16269,1840,2021-08-08,20
16270,1772,2024-06-22,10
16271,8557,2024-01-07,10
16272,8609,2021-06-26,30
16273,7677,2025-02-11,20
16274,9828,2023-07-16,20
16275,2069,2023-01-30,20
16276,6758,2021-03-05,10
16277,517,2022-08-15,20
16278,9413,2024-11-01,10
16279,661,2021-05-25,10
16280,3417,2022-07-23,10
16281,8522,2020-03-24,10
16282,378,2022-06-21,30
16283,160,2020-12-15,20
16284,9456,2024-10-28,20
16285,4175,2022-07-17,10
16286,2200,2022-09-22,10
16287,9417,2020-07-20,10
16288,6277,2022-06-27,30
16289,1989,2020-03-15,10
16290,6778,2023-09-07,20
16291,6313,2020-10-14,20
16292,8169,2024-02-11,30
16293,866,2022-08-09,10
16294,8583,2024-05-09,20
16295,9601,2021-09-01,30
16296,4916,2024-04-05,20
16297,6242,2022-07-23,30
16298,7136,2023-10-07,10
16299,1555,2022-07-05,20
16300,4048,2021-09-10,20
16301,132,2022-06-11,10
16302,3680,2020-12-22,10
16303,6354,2020-06-19,30
16304,3077,2024-12-01,10
16305,1522,2022-02-01,20
16306,3270,2022-06-01,20
16307,441,2020-06-26,10
16308,9934,2022-01-30,10
16309,1204,2020-03-17,10
16310,8433,2024-05-30,10
16311,3392,2024-08-31,20
